,CUSTOMER_ID,GENDER,AVG_MONTHLY_TRANSACTIONS,DAILY_AVG_APP_DURATION,RESIDENTIAL,Bank_type,SUBSCRIPTION_STATUS
2891,3891,M,153,7,Rural,Cooperative,1
2892,3892,M,2500,4,Rural,Undertaking,0
2893,3893,M,26000,9,Rural,Pvt,1
2894,3894,M,4579,12,Urban,Pvt,1
2895,3895,M,4579,17,Urban,Pvt,1
2896,3896,M,1700,20,Rural,Gvt,0
2897,3897,F,40920,52,Rural,Pvt,0
2898,3898,M,13340,7,Rural,Cooperative,1
2899,3899,M,1260,15,Rural,Gvt,1
2900,3900,F,1550,8,Urban,Pvt,1
2901,3901,F,1550,14,Urban,Gvt,0
2902,3902,F,850,7,Urban,Undertaking,1
2903,3903,F,1400,1,Rural,Pvt,0
2904,3904,F,1900,6,Rural,Undertaking,0
2905,3905,F,15250,9,Rural,Pvt,1
2906,3906,F,4990,7,Urban,Cooperative,0
2907,3907,M,7459,4,Rural,Cooperative,0
2908,3908,M,1647,12,Rural,Pvt,1
2909,3909,F,1647,1,Rural,Cooperative,1
2910,3910,F,9420,9,Urban,Pvt,1
2911,3911,F,1290,14,Urban,Cooperative,1
2912,3912,F,1400,14,Rural,Pvt,0
2913,3913,F,24000,17,Rural,Gvt,0
2914,3914,F,6271,6,Rural,Gvt,1
2915,3915,F,6271,16,Rural,Pvt,0
2916,3916,M,700,9,Urban,Cooperative,1
2917,3917,F,7210,7,Rural,Cooperative,1
2918,3918,M,577,14,Rural,Cooperative,0
2919,3919,F,700,17,Urban,Undertaking,0
2920,3920,F,7520,1,Rural,Cooperative,0
2921,3921,M,4990,4,Urban,Cooperative,0
2922,3922,M,26000,16,Rural,Pvt,1
2923,3923,F,9420,16,Urban,Gvt,1
2924,3924,F,153,3,Urban,Gvt,1
2925,3925,F,2500,14,Urban,Pvt,1
2926,3926,M,24000,20,Rural,Gvt,0
2927,3927,M,1550,8,Rural,Undertaking,0
2928,3928,M,4968,3,Rural,Pvt,1
2929,3929,M,400,9,Rural,Gvt,0
2930,3930,M,40920,4,Rural,Undertaking,0
2931,3931,F,1260,3,Rural,Undertaking,0
2932,3932,F,5289,9,Rural,Pvt,1
2933,3933,F,6647,7,Urban,Pvt,1
2934,3934,M,13340,7,Rural,Pvt,0
2935,3935,F,24000,14,Urban,Cooperative,1
2936,3936,M,4579,4,Urban,Gvt,0
2937,3937,M,42586,3,Rural,Cooperative,0
2938,3938,M,5289,4,Rural,Gvt,1
2939,3939,M,96874,14,Urban,Gvt,1
2940,3940,F,7220,8,Urban,Cooperative,0
2941,3941,M,26000,15,Rural,Cooperative,0
2942,3942,F,42586,9,Rural,Pvt,1
2943,3943,F,7459,3,Rural,Gvt,1
2944,3944,F,7220,17,Rural,Cooperative,0
2945,3945,F,4579,21,Urban,Pvt,1
2946,3946,F,2500,18,Rural,Pvt,1
2947,3947,M,15250,7,Rural,Undertaking,1
2948,3948,F,1100,4,Rural,Cooperative,0
2949,3949,M,99153200,8,Rural,Undertaking,0
2950,3950,F,4968,14,Rural,Undertaking,0
2951,3951,F,6271,14,Rural,Gvt,0
2952,3952,F,96874,4,Urban,Cooperative,0
2953,3953,F,9420,15,Urban,Gvt,1
2954,3954,F,7210,7,Urban,Pvt,1
2955,3955,F,2500,8,Rural,Gvt,0
2956,3956,M,7220,1,Urban,Pvt,0
2957,3957,M,1487,14,Urban,Gvt,0
2958,3958,F,854,1,Rural,Undertaking,0
2959,3959,M,5652,9,Rural,Undertaking,1
2960,3960,M,6271,14,Rural,Gvt,0
2961,3961,M,22652,15,Rural,Undertaking,1
2962,3962,F,24000,52,Urban,Cooperative,1
2963,3963,M,900,15,Urban,Gvt,1
2964,3964,M,7520,9,Urban,Pvt,0
2965,3965,M,1260,21,Urban,Cooperative,1
2966,3966,M,520,17,Rural,Undertaking,1
2967,3967,F,415,8,Rural,Pvt,1
2968,3968,F,6271,12,Urban,Pvt,0
2969,3969,F,1210,3,Urban,Gvt,1
2970,3970,M,6271,4,Rural,Pvt,1
2971,3971,M,415,7,Urban,Undertaking,0
2972,3972,M,10401,1,Rural,Pvt,1
2973,3973,F,3340,8,Urban,Gvt,0
2974,3974,M,1550,52,Rural,Undertaking,0
2975,3975,M,2500,9,Urban,Gvt,1
2976,3976,M,1260,7,Urban,Cooperative,0
2977,3977,M,153,18,Urban,Cooperative,0
2978,3978,M,854,9,Rural,Undertaking,1
2979,3979,F,4968,9,Rural,Pvt,0
2980,3980,F,7520,7,Urban,Cooperative,1
2981,3981,F,7459,1,Rural,Pvt,1
2982,3982,F,400,6,Urban,Cooperative,1
2983,3983,M,6271,9,Rural,Gvt,0
2984,3984,M,1100,9,Urban,Gvt,0
2985,3985,M,96874,12,Rural,Cooperative,0
2986,3986,F,900,9,Urban,Pvt,0
2987,3987,M,6271,9,Urban,Cooperative,0
2988,3988,F,7220,4,Urban,Undertaking,0
2989,3989,F,7520,52,Urban,Cooperative,0
2990,3990,M,52000,20,Urban,Undertaking,0
2991,3991,F,26000,17,Rural,Pvt,0
2992,3992,F,1750,16,Rural,Pvt,1
2993,3993,M,1700,7,Rural,Pvt,0
2994,3994,F,13340,20,Rural,Cooperative,0
2995,3995,M,10401,52,Urban,Cooperative,1
2996,3996,F,15250,16,Rural,Gvt,0
2997,3997,M,40920,6,Urban,Undertaking,1
2998,3998,M,6271,7,Urban,Gvt,1
2999,3999,M,40920,7,Urban,Cooperative,1
3000,4000,M,958,7,Urban,Gvt,1
3001,4001,F,1647,7,Rural,Cooperative,0
3002,4002,M,1750,1,Rural,Undertaking,1
3003,4003,M,400,8,Urban,Undertaking,0
3004,4004,M,1900,20,Urban,Pvt,0
3005,4005,F,4990,8,Urban,Cooperative,0
3006,4006,M,7220,12,Urban,Gvt,0
3007,4007,M,415,20,Urban,Gvt,0
3008,4008,M,700,1,Urban,Pvt,1
3009,4009,F,40920,6,Rural,Pvt,1
3010,4010,F,415,16,Rural,Cooperative,1
3011,4011,F,15250,9,Urban,Pvt,1
3012,4012,F,854,4,Rural,Cooperative,1
3013,4013,F,12670,8,Urban,Gvt,0
3014,4014,M,5289,9,Rural,Pvt,0
3015,4015,F,400,8,Rural,Cooperative,0
3016,4016,M,1550,21,Rural,Gvt,0
3017,4017,M,850,9,Rural,Gvt,0
3018,4018,M,3340,18,Urban,Undertaking,1
3019,4019,F,3340,21,Urban,Gvt,0
3020,4020,F,99153200,18,Rural,Undertaking,0
3021,4021,M,520,14,Urban,Cooperative,1
3022,4022,F,15250,17,Urban,Gvt,0
3023,4023,F,12670,8,Rural,Cooperative,0
3024,4024,M,6271,52,Urban,Cooperative,1
3025,4025,M,10401,6,Urban,Pvt,1
3026,4026,M,1100,7,Urban,Undertaking,0
3027,4027,F,6647,21,Rural,Pvt,0
3028,4028,M,12670,6,Rural,Cooperative,0
3029,4029,F,1260,17,Urban,Gvt,1
3030,4030,M,9420,9,Urban,Gvt,1
3031,4031,F,958,15,Urban,Cooperative,0
3032,4032,M,153,6,Urban,Gvt,0
3033,4033,M,850,7,Urban,Pvt,0
3034,4034,M,2500,1,Rural,Gvt,0
3035,4035,F,22652,12,Urban,Pvt,0
3036,4036,M,1700,16,Urban,Pvt,0
3037,4037,F,24000,8,Rural,Undertaking,0
3038,4038,F,40920,9,Urban,Undertaking,0
3039,4039,F,1750,15,Urban,Gvt,1
3040,4040,F,1210,12,Rural,Cooperative,0
3041,4041,F,1487,14,Urban,Cooperative,1
3042,4042,M,400,12,Rural,Gvt,0
3043,4043,M,10401,17,Rural,Undertaking,0
3044,4044,M,5289,4,Urban,Undertaking,1
3045,4045,F,1750,16,Urban,Gvt,0
3046,4046,M,10401,16,Urban,Pvt,1
3047,4047,F,3340,6,Rural,Undertaking,1
3048,4048,M,8596,17,Rural,Cooperative,0
3049,4049,M,900,4,Urban,Gvt,0
3050,4050,F,42586,15,Urban,Pvt,1
3051,4051,F,22652,14,Urban,Pvt,0
3052,4052,F,1550,16,Rural,Pvt,0
3053,4053,F,958,4,Urban,Pvt,0
3054,4054,F,1647,21,Urban,Pvt,0
3055,4055,F,1750,15,Urban,Gvt,1
3056,4056,M,12670,4,Rural,Gvt,0
3057,4057,F,1649,4,Rural,Undertaking,0
3058,4058,M,1260,12,Rural,Pvt,0
3059,4059,M,1400,20,Rural,Cooperative,0
3060,4060,M,7520,6,Urban,Gvt,0
3061,4061,F,99153200,20,Urban,Pvt,0
3062,4062,M,15250,8,Rural,Undertaking,1
3063,4063,F,1649,6,Rural,Gvt,0
3064,4064,M,4968,21,Rural,Cooperative,1
3065,4065,F,700,3,Urban,Cooperative,1
3066,4066,F,99153200,21,Rural,Pvt,0
3067,4067,M,15250,14,Urban,Undertaking,0
3068,4068,F,13340,7,Urban,Gvt,1
3069,4069,M,900,6,Rural,Cooperative,1
3070,4070,F,854,16,Rural,Pvt,0
3071,4071,M,24000,8,Rural,Pvt,0
3072,4072,M,6647,15,Urban,Cooperative,0
3073,4073,F,153,1,Rural,Pvt,0
3074,4074,F,1649,18,Urban,Pvt,1
3075,4075,F,99153200,1,Urban,Cooperative,1
3076,4076,F,15250,4,Urban,Gvt,0
3077,4077,M,26000,6,Urban,Pvt,1
3078,4078,F,22652,14,Rural,Pvt,1
3079,4079,F,1700,16,Rural,Cooperative,1
3080,4080,F,5289,12,Rural,Undertaking,0
3081,4081,M,1400,9,Rural,Undertaking,1
3082,4082,F,1649,8,Urban,Gvt,1
3083,4083,M,13340,7,Rural,Undertaking,0
3084,4084,F,7520,9,Urban,Cooperative,1
3085,4085,M,1647,16,Rural,Pvt,0
3086,4086,M,900,6,Rural,Gvt,1
3087,4087,M,22652,4,Rural,Pvt,0
3088,4088,M,5652,6,Urban,Pvt,0
3089,4089,F,7210,7,Rural,Undertaking,1
3090,4090,M,9420,14,Urban,Gvt,1
3091,4091,M,9420,6,Rural,Gvt,0
3092,4092,F,3340,14,Rural,Pvt,0
3093,4093,F,1900,17,Urban,Cooperative,1
3094,4094,F,12670,7,Urban,Undertaking,1
3095,4095,F,900,6,Urban,Pvt,0
3096,4096,M,7459,9,Urban,Gvt,0
3097,4097,F,1260,6,Urban,Undertaking,0
3098,4098,M,13340,21,Rural,Gvt,0
3099,4099,M,13340,15,Urban,Undertaking,0
3100,4100,M,415,9,Rural,Cooperative,1
3101,4101,M,854,6,Urban,Pvt,1
3102,4102,F,2500,7,Rural,Cooperative,1
3103,4103,F,7459,12,Urban,Pvt,0
3104,4104,F,7210,16,Urban,Undertaking,1
3105,4105,M,1700,9,Rural,Undertaking,0
3106,4106,M,42586,17,Rural,Pvt,1
3107,4107,M,1700,8,Rural,Gvt,1
3108,4108,M,1487,4,Rural,Cooperative,0
3109,4109,F,854,6,Urban,Cooperative,0
3110,4110,M,7459,16,Urban,Cooperative,0
3111,4111,F,1290,16,Rural,Gvt,0
3112,4112,F,3254,6,Rural,Cooperative,0
3113,4113,F,1290,12,Rural,Gvt,0
3114,4114,M,13340,15,Rural,Cooperative,1
3115,4115,M,850,52,Urban,Undertaking,0
3116,4116,F,1649,9,Urban,Undertaking,0
3117,4117,M,1649,15,Urban,Gvt,1
3118,4118,M,520,7,Urban,Undertaking,1
3119,4119,M,52000,7,Urban,Gvt,1
3120,4120,M,700,9,Urban,Undertaking,1
3121,4121,M,22652,15,Urban,Pvt,0
3122,4122,M,900,12,Rural,Undertaking,1
3123,4123,F,12670,9,Urban,Pvt,0
3124,4124,M,1290,9,Rural,Undertaking,1
3125,4125,F,1750,14,Urban,Gvt,1
3126,4126,F,42586,20,Rural,Gvt,1
3127,4127,M,700,20,Urban,Cooperative,0
3128,4128,M,15250,9,Urban,Cooperative,1
3129,4129,M,3254,4,Urban,Undertaking,1
3130,4130,M,1700,20,Urban,Cooperative,1
3131,4131,F,1900,14,Urban,Gvt,1
3132,4132,M,99153200,18,Urban,Pvt,0
3133,4133,F,13340,17,Urban,Pvt,1
3134,4134,M,6647,4,Urban,Gvt,0
3135,4135,M,6647,52,Rural,Cooperative,1
3136,4136,M,1550,7,Rural,Gvt,0
3137,4137,M,854,6,Rural,Cooperative,0
3138,4138,M,7210,52,Urban,Pvt,0
3139,4139,F,6647,9,Urban,Gvt,0
3140,4140,M,4579,6,Urban,Gvt,1
3141,4141,F,1260,12,Rural,Gvt,1
3142,4142,M,1290,6,Urban,Gvt,1
3143,4143,F,900,17,Rural,Cooperative,0
3144,4144,F,99153200,15,Urban,Cooperative,1
3145,4145,M,4990,21,Rural,Undertaking,0
3146,4146,F,850,6,Urban,Gvt,0
3147,4147,M,1649,6,Urban,Undertaking,1
3148,4148,F,7220,1,Urban,Pvt,1
3149,4149,M,40920,20,Urban,Gvt,0
3150,4150,F,4968,9,Rural,Undertaking,1
3151,4151,F,7520,3,Rural,Cooperative,1
3152,4152,F,52000,9,Urban,Gvt,0
3153,4153,M,5289,15,Urban,Cooperative,1
3154,4154,M,4968,15,Rural,Gvt,1
3155,4155,F,3254,15,Rural,Pvt,1
3156,4156,F,1210,7,Rural,Gvt,0
3157,4157,M,4579,20,Urban,Gvt,1
3158,4158,M,5652,3,Rural,Undertaking,1
3159,4159,M,2500,3,Urban,Gvt,0
3160,4160,F,900,6,Urban,Cooperative,0
3161,4161,F,1750,14,Rural,Gvt,0
3162,4162,M,1260,9,Urban,Pvt,0
3163,4163,F,854,16,Urban,Cooperative,1
3164,4164,F,415,17,Urban,Cooperative,0
3165,4165,F,9420,8,Rural,Pvt,1
3166,4166,M,850,21,Rural,Undertaking,0
3167,4167,F,24000,18,Urban,Cooperative,0
3168,4168,F,7459,16,Urban,Gvt,1
3169,4169,M,2500,7,Rural,Cooperative,1
3170,4170,M,15250,14,Urban,Undertaking,1
3171,4171,F,3254,16,Rural,Pvt,0
3172,4172,F,26000,15,Rural,Undertaking,0
3173,4173,M,5289,52,Rural,Pvt,1
3174,4174,F,958,8,Rural,Gvt,0
3175,4175,F,22652,17,Urban,Undertaking,1
3176,4176,M,13340,1,Urban,Gvt,1
3177,4177,M,15250,14,Urban,Cooperative,0
3178,4178,M,22652,9,Urban,Pvt,0
3179,4179,M,24000,9,Rural,Undertaking,1
3180,4180,M,3254,6,Rural,Undertaking,0
3181,4181,M,854,4,Urban,Cooperative,1
3182,4182,F,2500,1,Urban,Cooperative,1
3183,4183,F,1649,14,Urban,Gvt,0
3184,4184,F,12670,16,Rural,Gvt,1
3185,4185,M,700,3,Rural,Gvt,1
3186,4186,M,99153200,21,Urban,Gvt,0
3187,4187,F,10401,8,Rural,Cooperative,1
3188,4188,M,7520,6,Rural,Gvt,0
3189,4189,F,2500,14,Urban,Pvt,1
3190,4190,F,5652,20,Rural,Cooperative,0
3191,4191,M,6271,14,Rural,Cooperative,0
3192,4192,F,10401,3,Urban,Undertaking,0
3193,4193,M,15250,3,Rural,Pvt,0
3194,4194,F,1550,17,Rural,Gvt,1
3195,4195,M,8596,8,Urban,Undertaking,0
3196,4196,M,3254,6,Urban,Undertaking,0
3197,4197,M,577,7,Urban,Cooperative,1
3198,4198,F,1487,52,Rural,Gvt,0
3199,4199,F,99153200,16,Urban,Cooperative,0
3200,4200,M,40920,4,Rural,Cooperative,0
3201,4201,M,52000,9,Rural,Cooperative,0
3202,4202,F,5289,14,Rural,Undertaking,1
3203,4203,M,6271,14,Rural,Gvt,0
3204,4204,M,7220,8,Rural,Undertaking,1
3205,4205,F,415,12,Urban,Undertaking,1
3206,4206,M,1100,6,Urban,Pvt,0
3207,4207,F,1400,6,Urban,Pvt,1
3208,4208,M,12670,9,Rural,Undertaking,0
3209,4209,M,958,3,Urban,Undertaking,0
3210,4210,M,5652,4,Urban,Pvt,0
3211,4211,M,2500,15,Urban,Cooperative,0
3212,4212,M,9420,4,Rural,Undertaking,0
3213,4213,F,42586,7,Rural,Gvt,0
3214,4214,M,1550,9,Urban,Cooperative,1
3215,4215,F,8596,18,Urban,Gvt,0
3216,4216,M,10401,17,Rural,Gvt,1
3217,4217,F,13340,8,Urban,Cooperative,0
3218,4218,M,1647,6,Urban,Gvt,1
3219,4219,F,22652,52,Rural,Pvt,0
3220,4220,F,415,9,Urban,Undertaking,0
3221,4221,M,10401,18,Rural,Cooperative,1
3222,4222,M,12670,9,Rural,Gvt,0
3223,4223,F,40920,9,Rural,Cooperative,0
3224,4224,M,577,15,Rural,Cooperative,0
3225,4225,M,10401,14,Rural,Gvt,1
3226,4226,F,6271,1,Rural,Gvt,1
3227,4227,F,4968,6,Urban,Undertaking,1
3228,4228,M,520,9,Rural,Undertaking,1
3229,4229,F,42586,16,Rural,Cooperative,0
3230,4230,F,1400,20,Urban,Cooperative,0
3231,4231,M,153,14,Rural,Cooperative,0
3232,4232,F,5652,7,Rural,Undertaking,0
3233,4233,M,42586,9,Urban,Pvt,0
3234,4234,F,3254,12,Urban,Cooperative,1
3235,4235,F,42586,7,Rural,Pvt,1
3236,4236,F,900,21,Urban,Cooperative,1
3237,4237,M,400,7,Urban,Gvt,0
3238,4238,M,40920,7,Rural,Pvt,1
3239,4239,F,3340,17,Rural,Gvt,0
3240,4240,F,1100,9,Urban,Gvt,0
3241,4241,M,958,52,Rural,Cooperative,0
3242,4242,F,1750,6,Urban,Cooperative,1
3243,4243,F,8596,7,Urban,Gvt,0
3244,4244,M,400,18,Urban,Cooperative,1
3245,4245,F,4968,1,Rural,Gvt,0
3246,4246,F,9420,20,Rural,Cooperative,1
3247,4247,M,1750,7,Urban,Gvt,0
3248,4248,F,7210,6,Rural,Pvt,0
3249,4249,M,3254,17,Urban,Pvt,0
3250,4250,F,1647,3,Rural,Pvt,1
3251,4251,M,3340,1,Urban,Cooperative,1
3252,4252,M,42586,7,Rural,Undertaking,1
3253,4253,F,6271,52,Urban,Gvt,0
3254,4254,M,1400,52,Urban,Cooperative,0
3255,4255,M,1290,1,Urban,Gvt,0
3256,4256,M,6271,9,Rural,Cooperative,1
3257,4257,M,6271,14,Urban,Undertaking,1
3258,4258,M,1700,17,Urban,Gvt,1
3259,4259,F,1700,3,Urban,Undertaking,0
3260,4260,F,52000,8,Urban,Pvt,1
3261,4261,M,850,14,Rural,Gvt,0
3262,4262,M,1100,7,Urban,Cooperative,1
3263,4263,M,99153200,9,Urban,Pvt,0
3264,4264,F,10401,21,Rural,Gvt,1
3265,4265,F,6271,3,Rural,Cooperative,1
3266,4266,M,4990,17,Urban,Pvt,0
3267,4267,F,1700,4,Urban,Gvt,0
3268,4268,M,12670,17,Urban,Cooperative,1
3269,4269,M,854,17,Rural,Gvt,0
3270,4270,F,1750,8,Urban,Undertaking,1
3271,4271,F,153,7,Urban,Pvt,1
3272,4272,M,4968,4,Rural,Pvt,0
3273,4273,F,900,1,Rural,Cooperative,1
3274,4274,F,7459,18,Rural,Undertaking,1
3275,4275,F,22652,21,Urban,Cooperative,0
3276,4276,M,1750,12,Urban,Undertaking,1
3277,4277,M,7220,16,Urban,Gvt,0
3278,4278,F,1100,9,Urban,Gvt,0
3279,4279,M,3340,6,Urban,Undertaking,0
3280,4280,M,6647,18,Rural,Cooperative,1
3281,4281,M,700,20,Rural,Gvt,1
3282,4282,M,99153200,6,Rural,Gvt,1
3283,4283,M,1900,14,Rural,Gvt,1
3284,4284,M,24000,17,Urban,Cooperative,1
3285,4285,F,15250,18,Rural,Cooperative,0
3286,4286,M,900,6,Rural,Gvt,0
3287,4287,M,96874,52,Urban,Pvt,1
3288,4288,M,99153200,15,Rural,Undertaking,0
3289,4289,F,700,17,Rural,Pvt,1
3290,4290,M,1100,6,Urban,Gvt,1
3291,4291,F,700,9,Urban,Pvt,0
3292,4292,F,1487,7,Rural,Gvt,0
3293,4293,F,7220,9,Urban,Cooperative,0
3294,4294,F,4968,21,Rural,Gvt,0
3295,4295,M,42586,14,Rural,Undertaking,1
3296,4296,M,400,8,Rural,Gvt,1
3297,4297,M,15250,14,Urban,Pvt,1
3298,4298,F,1100,8,Rural,Cooperative,1
3299,4299,F,9420,21,Rural,Undertaking,0
3300,4300,F,900,16,Rural,Pvt,1
3301,4301,F,400,7,Urban,Cooperative,0
3302,4302,F,26000,18,Urban,Pvt,0
3303,4303,F,99153200,16,Rural,Gvt,1
3304,4304,F,5289,15,Rural,Gvt,1
3305,4305,M,900,7,Rural,Cooperative,1
3306,4306,M,1400,14,Urban,Undertaking,1
3307,4307,M,4990,21,Urban,Undertaking,0
3308,4308,M,4990,14,Urban,Gvt,1
3309,4309,M,99153200,6,Urban,Pvt,0
3310,4310,F,1649,14,Rural,Cooperative,0
3311,4311,M,4990,12,Urban,Gvt,0
3312,4312,F,577,14,Rural,Cooperative,1
3313,4313,F,10401,3,Rural,Cooperative,0
3314,4314,F,2500,20,Urban,Undertaking,1
3315,4315,M,1750,1,Urban,Undertaking,1
3316,4316,F,7520,1,Rural,Cooperative,1
3317,4317,M,2500,14,Urban,Cooperative,1
3318,4318,M,6271,7,Rural,Pvt,1
3319,4319,F,7210,16,Rural,Gvt,1
3320,4320,M,7220,18,Urban,Pvt,1
3321,4321,F,5289,3,Rural,Pvt,1
3322,4322,M,40920,9,Rural,Gvt,1
3323,4323,M,1649,21,Urban,Cooperative,0
3324,4324,F,577,9,Rural,Undertaking,1
3325,4325,M,700,8,Urban,Cooperative,0
3326,4326,M,5289,7,Urban,Pvt,0
3327,4327,M,1400,7,Rural,Gvt,1
3328,4328,F,1550,1,Rural,Gvt,1
3329,4329,F,1550,6,Urban,Pvt,1
3330,4330,F,2500,8,Urban,Cooperative,0
3331,4331,F,4968,17,Urban,Pvt,1
3332,4332,M,10401,3,Urban,Pvt,1
3333,4333,M,7220,7,Rural,Cooperative,1
3334,4334,F,4990,12,Rural,Pvt,0
3335,4335,F,6647,8,Rural,Gvt,0
3336,4336,F,4968,52,Rural,Pvt,1
3337,4337,M,900,15,Urban,Undertaking,1
3338,4338,M,8596,21,Urban,Pvt,1
3339,4339,M,2500,6,Rural,Pvt,0
3340,4340,F,854,4,Rural,Gvt,1
3341,4341,M,10401,20,Urban,Undertaking,1
3342,4342,M,9420,6,Urban,Undertaking,0
3343,4343,M,9420,9,Rural,Gvt,1
3344,4344,F,1900,9,Rural,Cooperative,1
3345,4345,M,1210,9,Urban,Undertaking,0
3346,4346,F,8596,7,Rural,Gvt,1
3347,4347,M,40920,12,Rural,Pvt,0
3348,4348,M,13340,6,Urban,Gvt,0
3349,4349,F,1400,9,Rural,Gvt,0
3350,4350,F,5289,52,Urban,Pvt,0
3351,4351,M,26000,9,Rural,Cooperative,0
3352,4352,F,2500,17,Urban,Cooperative,0
3353,4353,F,1750,4,Urban,Cooperative,1
3354,4354,F,1487,52,Urban,Gvt,0
3355,4355,M,5652,9,Rural,Cooperative,0
3356,4356,F,1900,6,Rural,Pvt,1
3357,4357,M,900,8,Urban,Undertaking,1
3358,4358,M,4579,14,Urban,Gvt,1
3359,4359,M,4990,8,Rural,Gvt,1
3360,4360,F,1550,6,Rural,Cooperative,1
3361,4361,F,40920,18,Urban,Undertaking,1
3362,4362,M,1487,15,Rural,Pvt,1
3363,4363,F,1100,4,Rural,Undertaking,1
3364,4364,M,850,17,Rural,Gvt,0
3365,4365,M,1100,52,Urban,Gvt,0
3366,4366,F,6647,6,Rural,Gvt,0
3367,4367,F,6647,17,Urban,Pvt,1
3368,4368,M,6647,7,Urban,Undertaking,1
3369,4369,M,854,14,Rural,Undertaking,1
3370,4370,M,1100,9,Urban,Pvt,0
3371,4371,M,1700,9,Rural,Pvt,0
3372,4372,M,1487,21,Rural,Cooperative,0
3373,4373,F,7459,8,Urban,Cooperative,1
3374,4374,M,1750,16,Urban,Pvt,1
3375,4375,M,850,52,Rural,Undertaking,0
3376,4376,M,3254,14,Urban,Undertaking,0
3377,4377,M,10401,6,Rural,Gvt,0
3378,4378,F,1210,52,Urban,Pvt,0
3379,4379,M,7520,7,Rural,Cooperative,1
3380,4380,F,2500,1,Rural,Undertaking,0
3381,4381,M,900,6,Rural,Undertaking,0
3382,4382,M,6647,16,Rural,Gvt,1
3383,4383,F,7459,6,Rural,Cooperative,1
3384,4384,M,10401,17,Urban,Gvt,1
3385,4385,M,7520,16,Urban,Cooperative,0
3386,4386,F,1100,8,Urban,Gvt,0
3387,4387,M,1487,6,Rural,Pvt,1
3388,4388,F,415,20,Urban,Undertaking,1
3389,4389,M,13340,4,Urban,Undertaking,0
3390,4390,F,3254,16,Urban,Pvt,1
3391,4391,M,850,7,Rural,Pvt,0
3392,4392,M,1900,1,Rural,Gvt,0
3393,4393,F,3254,4,Urban,Undertaking,0
3394,4394,M,1900,7,Urban,Cooperative,0
3395,4395,M,577,14,Urban,Gvt,0
3396,4396,M,1400,12,Rural,Undertaking,0
3397,4397,F,1750,12,Rural,Pvt,1
3398,4398,F,8596,20,Urban,Cooperative,0
3399,4399,M,1647,9,Urban,Pvt,1
3400,4400,M,520,16,Rural,Undertaking,0
3401,4401,F,1649,16,Urban,Pvt,1
3402,4402,M,52000,17,Urban,Gvt,0
3403,4403,F,10401,12,Rural,Undertaking,1
3404,4404,F,1400,1,Urban,Cooperative,0
3405,4405,M,26000,14,Urban,Undertaking,0
3406,4406,M,1400,9,Urban,Pvt,1
3407,4407,F,7520,7,Urban,Pvt,1
3408,4408,M,577,4,Urban,Gvt,0
3409,4409,F,5652,20,Rural,Undertaking,0
3410,4410,F,99153200,4,Urban,Undertaking,0
3411,4411,F,1750,17,Urban,Gvt,1
3412,4412,M,1700,3,Rural,Undertaking,0
3413,4413,M,3340,14,Urban,Undertaking,0
3414,4414,F,1550,6,Rural,Pvt,1
3415,4415,M,1550,1,Rural,Pvt,0
3416,4416,M,12670,3,Urban,Undertaking,1
3417,4417,F,958,4,Urban,Undertaking,0
3418,4418,M,850,14,Urban,Pvt,0
3419,4419,F,1400,12,Rural,Cooperative,0
3420,4420,F,5652,7,Urban,Undertaking,0
3421,4421,F,153,3,Rural,Gvt,0
3422,4422,F,15250,6,Urban,Gvt,1
3423,4423,M,854,14,Urban,Gvt,0
3424,4424,M,6647,8,Urban,Pvt,1
3425,4425,M,577,15,Urban,Gvt,1
3426,4426,F,1700,16,Urban,Gvt,1
3427,4427,M,6271,21,Urban,Pvt,1
3428,4428,F,52000,20,Urban,Gvt,0
3429,4429,F,1649,18,Urban,Gvt,1
3430,4430,F,153,15,Urban,Cooperative,0
3431,4431,F,1550,8,Urban,Undertaking,1
3432,4432,F,2500,6,Urban,Cooperative,0
3433,4433,M,4968,4,Urban,Cooperative,1
3434,4434,M,10401,6,Rural,Undertaking,0
3435,4435,M,4579,14,Rural,Cooperative,1
3436,4436,M,26000,14,Rural,Undertaking,0
3437,4437,F,6271,8,Rural,Undertaking,0
3438,4438,M,700,14,Rural,Cooperative,0
3439,4439,F,1550,6,Urban,Gvt,1
3440,4440,F,958,6,Rural,Cooperative,1
3441,4441,M,6647,7,Rural,Undertaking,0
3442,4442,F,577,16,Rural,Undertaking,0
3443,4443,F,415,14,Rural,Cooperative,0
3444,4444,M,6647,52,Rural,Gvt,1
3445,4445,M,7459,9,Rural,Cooperative,0
3446,4446,M,40920,16,Rural,Cooperative,0
3447,4447,M,1900,16,Urban,Cooperative,1
3448,4448,F,22652,18,Rural,Cooperative,0
3449,4449,M,700,8,Urban,Gvt,1
3450,4450,M,4968,15,Rural,Pvt,1
3451,4451,M,415,8,Urban,Undertaking,1
3452,4452,F,900,9,Rural,Undertaking,1
3453,4453,M,2500,8,Rural,Pvt,1
3454,4454,M,4990,17,Urban,Gvt,0
3455,4455,M,24000,6,Rural,Pvt,0
3456,4456,F,22652,17,Rural,Gvt,1
3457,4457,M,958,16,Urban,Gvt,0
3458,4458,M,6647,7,Urban,Pvt,1
3459,4459,F,3340,4,Urban,Undertaking,0
3460,4460,F,4968,17,Rural,Cooperative,0
3461,4461,F,7210,18,Rural,Cooperative,0
3462,4462,F,4579,16,Rural,Pvt,1
